wellName,datasetName,MD,AZIM_TN,DX_TN,DY_TN,INCL,THL_TN,TVD,TVDBML,TVDSS,Z
,,m,dega,m,m,dega,m,m,m,m,m
BEKOK DEEP-1RDR1 ST1,Index,2.4384,1.23480183223798,0.000227411826409564,7.38028557202655e-05,0.0112358307217841,0.000239087850597642,2.43839998437145,-101.861600015629,-31.5616000156286,31.5616000156286
BEKOK DEEP-1RDR1 ST1,Index,2.5908,1.31261166742789,0.000256726632051618,8.33165050560377e-05,0.0119380701418956,0.000269907768727244,2.59079998125413,-101.709200018746,-31.4092000187459,31.4092000187459
BEKOK DEEP-1RDR1 ST1,Index,2.7432,1.39049748847231,0.000287818092554602,9.34067391914494e-05,0.0126403095620071,0.000302595560655058,2.74319997774763,-101.556800022252,-31.2568000222524,31.2568000222524
BEKOK DEEP-1RDR1 ST1,Index,2.8956,1.46845897520612,0.000320686207913847,0.000104073558124985,0.0133425489821186,0.000337151226376173,2.89559997382904,-101.404400026171,-31.104400026171,31.104400026171
BEKOK DEEP-1RDR1 ST1,Index,3.048,1.54649602090764,0.000355330978124414,0.000115316961855041,0.0140447884022301,0.000373574765885398,3.04799996947548,-101.252000030525,-30.9520000305245,30.9520000305245
BEKOK DEEP-1RDR1 ST1,Index,3.2004,1.62460798524661,0.000391752403181101,0.00012713695037993,0.0147470278223416,0.000411866179177262,3.20039996466405,-101.099600035336,-30.7996000353359,30.7996000353359
BEKOK DEEP-1RDR1 ST1,Index,3.3528,1.70279486822303,0.000429950483078434,0.000139533523697876,0.0154492672424531,0.000452025466246012,3.35279995937187,-100.947200040628,-30.6472000406281,30.6472000406281
BEKOK DEEP-1RDR1 ST1,Index,3.5052,1.7810563496718,0.000469925217810677,0.000152506681807016,0.0161515066625647,0.000494052627085616,3.50519995357602,-100.794800046424,-30.494800046424,30.494800046424
BEKOK DEEP-1RDR1 ST1,Index,3.6576,1.85939200270609,0.000511676607371824,0.000166056424705402,0.0168537460826762,0.00053794766168976,3.65759994725363,-100.642400052746,-30.3424000527464,30.3424000527464
BEKOK DEEP-1RDR1 ST1,Index,3.81,1.93780172060419,0.000555204651755604,0.000180182752390998,0.0175559855027877,0.000583710570051851,3.8099999403818,-100.490000059618,-30.1900000596182,30.1900000596182
BEKOK DEEP-1RDR1 ST1,Index,3.9624,2.01628827813045,0.000600509350955477,0.000194885664861682,0.0182582249228992,0.000631341352165014,3.96239993293763,-100.337600067062,-30.0376000670624,30.0376000670624
BEKOK DEEP-1RDR1 ST1,Index,4.1148,2.09485146184147,0.000647590704964639,0.000210165162115246,0.0189604643430107,0.000680840008022094,4.11479992489823,-100.185200075102,-29.8852000751018,29.8852000751018
BEKOK DEEP-1RDR1 ST1,Index,4.2672,2.17348764319924,0.000696448713776016,0.000226021244149394,0.0196627037631222,0.000732206537615656,4.26719991624072,-100.032800083759,-29.7328000837593,29.7328000837593
